battery_id,cycle_number,capacity_Ah,soc_rmse,soc_mae,soc_r2,soc_max_abs_error,voltage_rmse_V,voltage_mae_V,voltage_r2,voltage_max_abs_error_V
B0007,130,1.482535148640411,0.1593049795726296,0.1388654165166442,0.7295252036907286,0.26109719647348106,0.2223389181183248,0.1795877564526683,0.34979758593867594,1.060103672090599
B0007,131,1.4827874322228984,0.15941080139569064,0.1389127099470424,0.7290854479116495,0.2609642215053507,0.22014332819354832,0.18010393728782637,0.3363085073961475,0.9783300707170972
B0007,132,1.476971179775059,0.1613812734284399,0.14070132549956657,0.723683742217918,0.263872209713315,0.22575127530955658,0.18213547346557565,0.3432153814556276,1.0998027692785728
B0007,133,1.4819015554137276,0.15987112231715067,0.13940398954264052,0.7286986592966973,0.2614195585259667,0.21977722942362346,0.17834904480007907,0.34239263700880196,1.0048044371901512
B0007,134,1.4981366198874824,0.15430686609478877,0.13445629130879222,0.7448449975269342,0.2533021972311973,0.21518569745930666,0.17450993763874412,0.372516114126898,0.9866846223557642
B0007,135,1.4820775214392872,0.15978695380915012,0.13931706369703203,0.7290349885412264,0.2613307391029345,0.21934579668992774,0.17723730860252931,0.3611308598863141,1.0392942697857483
B0007,136,1.4771155312812152,0.16130319541335056,0.14063276359438726,0.7238702184948036,0.26376688403028403,0.22752387077164962,0.18225445521115805,0.34835214046963536,1.1466316585064575
B0007,137,1.4720772783056488,0.1628918115474899,0.1420033396243968,0.7186362997647642,0.2663132952204835,0.22969920959398316,0.18464227253384521,0.3371070070652473,1.1525790257278161
B0007,138,1.472248013656454,0.163081749422991,0.14212853050930627,0.7179609933833941,0.2662266655174585,0.22118492836717238,0.18133970681600647,0.3304859940842554,0.9830660330466459
B0007,139,1.4670106672274663,0.16485597147629785,0.1437511671795623,0.7131173552087764,0.2688377859836169,0.2235036588839286,0.18105014048735682,0.34444127907883315,1.0685904075550008
B0007,140,1.461767249533538,0.16651084013605985,0.1451924952101474,0.7073930516230148,0.27146622039864743,0.22393291519398933,0.1824290689007221,0.335340833722652,1.0454872993170152
B0007,141,1.4566952670489708,0.16811910814404568,0.14658862432431347,0.7018653728113997,0.273986149542936,0.22784428338344384,0.1858287061386615,0.32522053058333267,1.0835894758143216
B0007,142,1.451354972758956,0.17014187365068853,0.1483701056901073,0.6960811385549066,0.2766358203261148,0.22697003439872876,0.18698374160806697,0.3113328050494061,1.0306733084586526
B0007,143,1.451615926257375,0.1700495649114801,0.14828941730880088,0.6963884191588574,0.2765061637153063,0.2262279513771096,0.18553437997815808,0.31889454911216497,1.041323360634316
